type,llm_name,udb_name,match_score,llm_class,udb_class,source_file,notes
LLM_NEW_HIGH_CONF,MIE_WRITABLE_BITS,,0.0,NORM_CSR_RW,,machine.adoc,A bit in `mie` must be writable if the corresponding interrupt can ever become pending.
LLM_NEW_HIGH_CONF,MIP_WRITABLE_BITS,,0.0,NORM_CSR_RW,,machine.adoc,Each individual bit in register `mip` may be writable or may be read-only.
LLM_NEW_HIGH_CONF,MIREG_UNIMPLEMENTED_MISELECT_BEHAVIOR,,0.0,NORM_DIRECT,,indirect-csr.adoc,"The behavior upon accessing `mireg*` from M-mode, while `miselect` holds a value that is not impleme"
LLM_NEW_MEDIUM_CONF,MISALIGNED_AMOCAS,,0.0,NORM_DIRECT,,zacas.adoc,And the same exception options apply if the address is not naturally aligned.
LLM_NEW_HIGH_CONF,MISALIGNED_LDST_CONTAINED_OR_FATAL_TRAP,,0.0,NON_ISA,,rv32.adoc,"When an EEI does not guarantee misaligned loads and stores are handled invisibly, the EEI must defin"
LLM_NEW_HIGH_CONF,MISALIGNED_LDST_EEI_DEPENDENT_BEHAVIOR,,0.0,NON_ISA,,rv32.adoc,"Loads and stores whose effective address is not naturally aligned to the referenced datatype (i.e., "
LLM_NEW_HIGH_CONF,MISALIGNED_LDST_FULLY_HW_SUPPORTED,,0.0,NORM_DIRECT,,rv32.adoc,misaligned loads and stores can be handled in hardware
LLM_NEW_HIGH_CONF,MISALIGNED_LDST_FULLY_HW_SUPPORTED_OR_VISIBLE_TRAP,,0.0,NORM_DIRECT,,rv32.adoc,loads and stores that are not naturally aligned may either complete execution successfully or raise
LLM_NEW_HIGH_CONF,MISALIGNED_LDST_HW_OR_INVISIBLE_TRAP_FUNC_OF_ADDR,,0.0,NORM_DIRECT,,rv32.adoc,combination of hardware and invisible trap depending on address
LLM_NEW_HIGH_CONF,MISELECT_WIDTH,,0.0,NORM_CSR_RW,,indirect-csr.adoc,The `miselect` register implements at least enough bits to support all implemented `miselect` values
LLM_NEW_HIGH_CONF,MNEPC_WARL_VALUES,,0.0,NORM_CSR_WARL,,rnmi.adoc,`mnepc` is a *WARL* register that must be able to hold all valid virtual addresses. It need not be c
LLM_NEW_HIGH_CONF,MSECCFG_SEED_BITS_IMPLEMENTED,,0.0,NORM_CSR_RW,,scalar-crypto.adoc,"Implementations may implement `mseccfg` such that `[s,u]seed` is a read-only constant value `0`."
LLM_NEW_HIGH_CONF,MSTATEEN_CTR_TYPE,,0.0,NORM_CSR_RW,,smstateen.adoc,"Each standard-defined bit of a `stateen` CSR is WARL and may be read-only zero or one, subject to th"
LLM_NEW_HIGH_CONF,MSTATEEN_C_TYPE,,0.0,NORM_CSR_RW,,smstateen.adoc,"Each standard-defined bit of a `stateen` CSR is WARL and may be read-only zero or one, subject to th"
LLM_NEW_HIGH_CONF,MSTATEEN_FCSR_TYPE,,0.0,NORM_CSR_RW,,smstateen.adoc,"Each standard-defined bit of a `stateen` CSR is WARL and may be read-only zero or one, subject to th"
LLM_NEW_HIGH_CONF,MSTATEEN_P1P13_TYPE,,0.0,NORM_CSR_RW,,smstateen.adoc,"Each standard-defined bit of a `stateen` CSR is WARL and may be read-only zero or one, subject to th"
LLM_NEW_HIGH_CONF,MSTATEEN_SE0_TYPE,,0.0,NORM_CSR_RW,,smstateen.adoc,Bit 63 of each `mstateen` CSR may be read-only zero only if the hypervisor extension is not implemen
LLM_NEW_HIGH_CONF,MSTATEEN_SRMCFG_TYPE,,0.0,NORM_CSR_RW,,smstateen.adoc,"Each standard-defined bit of a `stateen` CSR is WARL and may be read-only zero or one, subject to th"
LLM_NEW_HIGH_CONF,MSTATUS_TSR_IMPLEMENTED,,0.0,NORM_CSR_RW,,machine.adoc,The TSR (Trap SRET) bit is a *WARL* field
LLM_NEW_HIGH_CONF,MSTATUS_TW_IMPLEMENTED,,0.0,NORM_CSR_RW,,machine.adoc,The TW (Timeout Wait) bit is a *WARL* field
LLM_NEW_HIGH_CONF,MSTATUS_VS_EXISTS,,0.0,NORM_DIRECT,,v-st-ext.adoc,"Analogous to the way in which the floating-point unit is handled, the `mstatus.VS` field may exist e"
LLM_NEW_HIGH_CONF,MTVAL_IMPLEMENTED,,0.0,NORM_DIRECT,,hypervisor.adoc,CSR `mtval` must not be read-only zero
LLM_NEW_HIGH_CONF,MVIP_LCOFI_IMPLEMENTED,,0.0,NORM_DIRECT,,smcdeleg.adoc,"For implementations that support Smcdeleg, Sscofpmf, and Smaia, the local-counter-overflow interrupt"
LLM_NEW_MEDIUM_CONF,NTL_TRAP_BEHAVIOR,,0.0,NORM_DIRECT,,zihintntl.adoc,"In the event that a trap is taken on the target instruction, implementations are discouraged from ap"
LLM_NEW_HIGH_CONF,NUM_PRIVILEGE_MODES,,0.0,NORM_DIRECT,,priv-intro.adoc,Implementations might provide anywhere from 1 to 3 privilege modes
LLM_NEW_HIGH_CONF,OTHER_VECTOR_CRYPTO_EXTENSIONS_DEPENDENCY,,0.0,NORM_DIRECT,,vector-crypto.adoc,All of the other Vector Crypto Extensions depend on `Zve32x`.
LLM_NEW_HIGH_CONF,PAUSE_DURATION,,0.0,NORM_DIRECT,,zihintpause.adoc,The duration of its effect must be bounded and may be zero.
LLM_NEW_HIGH_CONF,PMPADDR_WARL_MASK,,0.0,NORM_CSR_WARL,,machine.adoc,"Not all physical address bits may be implemented, and so the pmpaddr registers are WARL."
LLM_NEW_HIGH_CONF,PMP_CSR_FIELDS_RW,,0.0,NORM_CSR_RW,,machine.adoc,All PMP CSR fields are WARL and may be read-only zero.
LLM_NEW_HIGH_CONF,PMP_RWX_WARL_VALUES,,0.0,NORM_CSR_WARL,,machine.adoc,"The R, W, and X fields form a collective WARL field for which the combinations with R=0 and W=1 are "
LLM_NEW_HIGH_CONF,PM_ENABLE_WARL,,0.0,NORM_CSR_WARL,,zpm.adoc,Trying to enable pointer masking in an unsupported scenario represents an illegal write to the corre
LLM_NEW_HIGH_CONF,PM_EXTENSION_SUPPORT,,0.0,NORM_DIRECT,,zpm.adoc,Profiles and implementations may choose to support an arbitrary subset of these extensions and must
LLM_NEW_HIGH_CONF,PM_RV32_SUPPORT,,0.0,NORM_DIRECT,,zpm.adoc,"Pointer masking only applies to RV64. In RV32, trying to enable pointer masking will result in an il"
LLM_NEW_HIGH_CONF,PREFETCH_I_BEHAVIOR,,0.0,NORM_DIRECT,,cmo.adoc,An implementation may opt to cache a copy of the cache block in a cache accessed by an instruction f
LLM_NEW_HIGH_CONF,PREFETCH_R_BEHAVIOR,,0.0,NORM_DIRECT,,cmo.adoc,An implementation may opt to cache a copy of the cache block in a cache accessed by a data read in o
LLM_NEW_HIGH_CONF,PREFETCH_W_BEHAVIOR,,0.0,NORM_DIRECT,,cmo.adoc,An implementation may opt to cache a copy of the cache block in a cache accessed by a data write in
LLM_NEW_HIGH_CONF,PUSHPOP_BUS_FAULT_HANDLING,,0.0,NORM_DIRECT,,zc.adoc,It is platform defined whether the core implementation waits for the bus responses before continuing
LLM_NEW_HIGH_CONF,REPORT_GPA_IN_MTVAL2_ON_GUEST_PAGE_FAULT,,0.0,NORM_DIRECT,,hypervisor.adoc,"When a guest-page-fault trap is taken into M-mode, `mtval2` is written with either zero or the guest"
LLM_NEW_MEDIUM_CONF,RESERVED_VILL_SET,,0.0,NORM_DIRECT,,v-st-ext.adoc,Use of the instructions with a new SEW/LMUL ratio that would result in a change of VLMAX is reserved
LLM_NEW_HIGH_CONF,RNMI_EXCEPTION_HANDLER_ADDRESS,,0.0,NON_ISA,,rnmi.adoc,"RNMI also has an associated exception trap handler address, which is implementation defined."
LLM_NEW_HIGH_CONF,RNMI_INTERRUPT_HANDLER_ADDRESS,,0.0,NON_ISA,,rnmi.adoc,The RNMI interrupt trap handler address is implementation-defined.
LLM_NEW_HIGH_CONF,RV32_SSAMOSWAP_W_OPERATION,,0.0,NORM_DIRECT,,unpriv-cfi.adoc,"For RV32, `SSAMOSWAP.W` atomically loads a 32-bit data value from address of a shadow stack location"
LLM_NEW_HIGH_CONF,RV64_SSAMOSWAP_W_OPERATION,,0.0,NORM_DIRECT,,unpriv-cfi.adoc,"For RV64, `SSAMOSWAP.W` atomically loads a 32-bit data value from address of a shadow stack location"
LLM_NEW_HIGH_CONF,RVC_FP_REGISTER_SUBSET,,0.0,NORM_DIRECT,,c-st-ext.adoc,Compressed register-based floating-point loads and stores also use the CL and CS formats respectivel
LLM_NEW_HIGH_CONF,RVC_ILLEGAL_INSTRUCTION_ENCODING,,0.0,NORM_DIRECT,,c-st-ext.adoc,A 16-bit instruction with all bits zero is permanently reserved as an illegal instruction.
LLM_NEW_HIGH_CONF,RVC_OFFSET_ALIGNMENT,,0.0,NORM_DIRECT,,c-st-ext.adoc,"As with base RVI instructions, the offsets of all RVC control transfer instructions are in multiples"
LLM_NEW_HIGH_CONF,RVC_REGISTER_SUBSET,,0.0,NORM_DIRECT,,c-st-ext.adoc,"CIW, CL, CS, CA, and CB are limited to just 8 of them."
LLM_NEW_HIGH_CONF,SATP_PPN_SV32_SIZE,,0.0,NORM_DIRECT,,supervisor.adoc,The 20-bit VPN is translated into a 22-bit physical page number (PPN)
LLM_NEW_HIGH_CONF,SATP_PPN_SV39_SV48_SV57_SIZE,,0.0,NORM_DIRECT,,supervisor.adoc,The 27-bit VPN is translated into a 44-bit PPN via a three-level page table
LLM_NEW_HIGH_CONF,SCAUSE_EXCEPTION_CODE_WARL,,0.0,NORM_CSR_WARL,,supervisor.adoc,"The Exception Code is a *WLRL* field. It is required to hold the values 0–31 (i.e., bits 4–0 must be"
LLM_NEW_HIGH_CONF,SCTRDEPTH_SUPPORTED_VALUES,,0.0,NORM_CSR_WARL,,smctr.adoc,It is implementation-specific which DEPTH value(s) are supported.
LLM_NEW_HIGH_CONF,SEED_CSR_ACCESS_CONTROL,,0.0,NORM_DIRECT,,scalar-crypto.adoc,"The `seed` CSR is also access controlled by execution mode, and attempted read or write access will "
LLM_NEW_HIGH_CONF,SENVCFG_CBCFE_IMPLEMENTED,,0.0,NORM_CSR_RW,,supervisor.adoc,"When the Zicbom extension is not implemented, `CBCFE` is read-only zero."
LLM_NEW_HIGH_CONF,SENVCFG_CBIE_IMPLEMENTED,,0.0,NORM_CSR_RW,,supervisor.adoc,"When the Zicbom extension is not implemented, `CBIE` is read-only zero."
LLM_NEW_HIGH_CONF,SENVCFG_CBIE_WARL,,0.0,NORM_CSR_WARL,,supervisor.adoc,The `CBIE` (Cache Block Invalidate instruction Enable) WARL field to `senvcfg` to control execution
LLM_NEW_HIGH_CONF,SENVCFG_CBZE_IMPLEMENTED,,0.0,NORM_CSR_RW,,supervisor.adoc,"When the Zicboz extension is not implemented, `CBZE` is read-only zero."
LLM_NEW_HIGH_CONF,SENVCFG_FIOM_RO_WHEN_SATP_BARE,,0.0,NORM_CSR_RW,,supervisor.adoc,"If `satp`.MODE is read-only zero (always Bare), the implementation may make FIOM read-only zero."
LLM_NEW_HIGH_CONF,SENVCFG_PMM_IMPLEMENTED,,0.0,NORM_CSR_RW,,supervisor.adoc,"If Ssnpm is not implemented, `PMM` is read-only zero. The `PMM` field is read-only zero for RV32."
LLM_NEW_HIGH_CONF,SEPC_WARL_VALUES,,0.0,NORM_CSR_WARL,,supervisor.adoc,`sepc` is a *WARL* register that must be able to hold all valid virtual addresses. It need not be ca
LLM_NEW_HIGH_CONF,SEW_LMUL_CONSTRAINTS,,0.0,NORM_CSR_WARL,,v-st-ext.adoc,"For a given supported fractional LMUL setting, implementations must support SEW settings between SEW"
LLM_NEW_HIGH_CONF,SHA256SIG0_CONSTANT_TIME,,0.0,NORM_DIRECT,,scalar-crypto.adoc,This instruction must _always_ be implemented such that its execution latency does not depend on the
LLM_NEW_HIGH_CONF,SHA256SIG1_CONSTANT_TIME,,0.0,NORM_DIRECT,,scalar-crypto.adoc,This instruction must _always_ be implemented such that its execution latency does not depend on the
LLM_NEW_HIGH_CONF,SHA256SUM0_CONSTANT_TIME,,0.0,NORM_DIRECT,,scalar-crypto.adoc,This instruction must _always_ be implemented such that its execution latency does not depend on the
LLM_NEW_HIGH_CONF,SHA256SUM1_CONSTANT_TIME,,0.0,NORM_DIRECT,,scalar-crypto.adoc,This instruction must _always_ be implemented such that its execution latency does not depend on the
LLM_NEW_HIGH_CONF,SHA512SIG0H_CONSTANT_TIME,,0.0,NORM_DIRECT,,scalar-crypto.adoc,This instruction must _always_ be implemented such that its execution latency does not depend on the
LLM_NEW_HIGH_CONF,SHA512SIG0L_CONSTANT_TIME,,0.0,NORM_DIRECT,,scalar-crypto.adoc,This instruction must _always_ be implemented such that its execution latency does not depend on the
LLM_NEW_HIGH_CONF,SHA512SIG0_CONSTANT_TIME,,0.0,NORM_DIRECT,,scalar-crypto.adoc,This instruction must _always_ be implemented such that its execution latency does not depend on the
LLM_NEW_HIGH_CONF,SHA512SIG1H_CONSTANT_TIME,,0.0,NORM_DIRECT,,scalar-crypto.adoc,This instruction must _always_ be implemented such that its execution latency does not depend on the
LLM_NEW_HIGH_CONF,SHA512SIG1L_CONSTANT_TIME,,0.0,NORM_DIRECT,,scalar-crypto.adoc,This instruction must _always_ be implemented such that its execution latency does not depend on the
LLM_NEW_HIGH_CONF,SHA512SIG1_CONSTANT_TIME,,0.0,NORM_DIRECT,,scalar-crypto.adoc,This instruction must _always_ be implemented such that its execution latency does not depend on the
LLM_NEW_HIGH_CONF,SHA512SUM0R_CONSTANT_TIME,,0.0,NORM_DIRECT,,scalar-crypto.adoc,This instruction must _always_ be implemented such that its execution latency does not depend on the
LLM_NEW_HIGH_CONF,SHA512SUM0_CONSTANT_TIME,,0.0,NORM_DIRECT,,scalar-crypto.adoc,This instruction must _always_ be implemented such that its execution latency does not depend on the
LLM_NEW_HIGH_CONF,SHA512SUM1R_CONSTANT_TIME,,0.0,NORM_DIRECT,,scalar-crypto.adoc,This instruction must _always_ be implemented such that its execution latency does not depend on the
LLM_NEW_HIGH_CONF,SHA512SUM1_CONSTANT_TIME,,0.0,NORM_DIRECT,,scalar-crypto.adoc,This instruction must _always_ be implemented such that its execution latency does not depend on the
LLM_NEW_HIGH_CONF,SIE_WRITABLE_BITS,,0.0,NORM_CSR_RW,,supervisor.adoc,A bit in `sie` must be writable if the corresponding interrupt can ever become pending. Bits of `sie
LLM_NEW_HIGH_CONF,SIP_SIE_WARL_VALUES,,0.0,NORM_CSR_WARL,,supervisor.adoc,All bits in `sip` and `sie` are *WARL* fields. The implemented interrupts may be found by writing on
LLM_NEW_HIGH_CONF,SIP_WRITABLE_BITS,,0.0,NORM_CSR_RW,,supervisor.adoc,Each individual bit in register `sip` may be writable or may be read-only.
LLM_NEW_HIGH_CONF,SIREG_UNIMPLEMENTED_SISELECT_BEHAVIOR,,0.0,NORM_DIRECT,,indirect-csr.adoc,"The behavior upon accessing `sireg*` from M-mode or S-mode, while `siselect` holds a value that is n"
LLM_NEW_HIGH_CONF,SISELECT_WIDTH,,0.0,NORM_CSR_WARL,,indirect-csr.adoc,The `siselect` register will support the value range 0..0xFFF at a minimum. A future extension may d
LLM_NEW_MEDIUM_CONF,SLLIW_SRLIW_SRAIW_IMM5_HANDLING,,0.0,NORM_DIRECT,,rv64.adoc,"SLLIW, SRLIW, and SRAIW encodings with _imm[5] {ne} 0_ are reserved."
LLM_NEW_HIGH_CONF,SM3P0_CONSTANT_TIME,,0.0,NORM_DIRECT,,scalar-crypto.adoc,This instruction must _always_ be implemented such that its execution latency does not depend on the
LLM_NEW_HIGH_CONF,SM3P1_CONSTANT_TIME,,0.0,NORM_DIRECT,,scalar-crypto.adoc,This instruction must _always_ be implemented such that its execution latency does not depend on the
LLM_NEW_HIGH_CONF,SM4ED_CONSTANT_TIME,,0.0,NORM_DIRECT,,scalar-crypto.adoc,This instruction must _always_ be implemented such that its execution latency does not depend on the
LLM_NEW_HIGH_CONF,SM4KS_CONSTANT_TIME,,0.0,NORM_DIRECT,,scalar-crypto.adoc,This instruction must _always_ be implemented such that its execution latency does not depend on the
LLM_NEW_MEDIUM_CONF,SMDBLTRP_DEBUG_MODE_ON_CRITICAL_ERROR,,0.0,NORM_DIRECT,,smdbltrp.adoc,The extension introduces a mechanism to enter Debug Mode instead of asserting a critical-error signa
LLM_NEW_HIGH_CONF,SRMCFG_MCID_WARL,,0.0,NORM_CSR_WARL,,supervisor.adoc,Both `RCID` and `MCID` are WARL fields.
LLM_NEW_HIGH_CONF,SRMCFG_RCID_WARL,,0.0,NORM_CSR_WARL,,supervisor.adoc,Both `RCID` and `MCID` are WARL fields.
LLM_NEW_HIGH_CONF,SSAMOSWAP_ALIGNMENT_REQUIREMENT,,0.0,NORM_DIRECT,,unpriv-cfi.adoc,"Just as for AMOs in the A extension, `SSAMOSWAP.W/D` requires that the address held in `rs1` be natu"
LLM_NEW_HIGH_CONF,SSDBLTRP_EXTENSION,,0.0,NORM_DIRECT,,ssdbltrp.adoc,The Ssdbltrp extension adds the `menvcfg`.DTE (See <<sec:menvcfg>>) and the `sstatus`.SDT fields (Se
LLM_NEW_HIGH_CONF,SSP_CSR_ACCESS,,0.0,NORM_CSR_RW,,unpriv-cfi.adoc,The `ssp` CSR is an unprivileged read-write (URW) CSR that reads and writes `XLEN` low order bits of
LLM_NEW_HIGH_CONF,SSP_CSR_ADDRESS,,0.0,NORM_DIRECT,,unpriv-cfi.adoc,The CSR address is 0x011.
LLM_NEW_HIGH_CONF,SSP_CSR_RO_BITS,,0.0,NORM_CSR_RW,,unpriv-cfi.adoc,"The bits 1:0 of `ssp` are read-only zero. If the UXLEN or SXLEN may never be 32, then the bit 2 is a"
LLM_NEW_HIGH_CONF,SSP_CSR_WIDTH,,0.0,NORM_DIRECT,,unpriv-cfi.adoc,There is no high CSR defined as the `ssp` is always as wide as the `XLEN` of the current privilege m
LLM_NEW_HIGH_CONF,SSTATUS_SUM_RO_WHEN_SATP_BARE,,0.0,NORM_CSR_RW,,supervisor.adoc,SUM is read-only 0 if `satp`.MODE is read-only 0.
LLM_NEW_HIGH_CONF,SSTATUS_UXL_WARL,,0.0,NORM_CSR_WARL,,supervisor.adoc,"When SXLEN=64, it is a *WARL* field that encodes the current value of UXLEN. In particular, an imple"
LLM_NEW_HIGH_CONF,STANDARD_INTERRUPT_TYPES_IMPLEMENTED,,0.0,NORM_CSR_RW,,supervisor.adoc,"Each standard interrupt type (SEI, STI, SSI, or LCOFI) may not be implemented, in which case the cor"
LLM_NEW_MEDIUM_CONF,STATEEN_IMPLICIT_UPDATE_EXCEPTION,,0.0,NORM_DIRECT,,smstateen.adoc,"When a `stateen` CSR prevents access to state for a privilege mode, attempting to execute in that pr"
LLM_NEW_HIGH_CONF,STVAL_WARL_VALUES,,0.0,NORM_CSR_WARL,,supervisor.adoc,`stval` is a *WARL* register that must be able to hold all valid virtual addresses and the value 0.
LLM_NEW_HIGH_CONF,UNIFORM_CACHE_BLOCK_SIZE,,0.0,NORM_DIRECT,,cmo.adoc,"In the initial set of CMO extensions, the size of a cache block shall be uniform throughout the syst"
LLM_NEW_HIGH_CONF,VECCRYPTO_EEW_EQUALS_SEW,,0.0,NORM_DIRECT,,vector-crypto.adoc,"For all of the vector crypto instructions in this specification, `EEW`=`SEW`."
LLM_NEW_HIGH_CONF,VECCRYPTO_LMUL_VLEN_EGW_CONSTRAINT,,0.0,NORM_DIRECT,,vector-crypto.adoc,"For element-group instructions, `LMUL`*`VLEN` must always be at least as large as `EGW`, otherwise a"
LLM_NEW_HIGH_CONF,VECCRYPTO_SEW_SPECIFIC_RESERVED,,0.0,NORM_DIRECT,,vector-crypto.adoc,Some Vector Crypto instructions are only defined for a specific `SEW`. In such a case all other `SEW
LLM_NEW_HIGH_CONF,VECCRYPTO_VL_VSTART_EGS_CONSTRAINT,,0.0,NORM_DIRECT,,vector-crypto.adoc,"Since `vl` and `vstart` refer to elements, Vector Crypto instructions that use elements groups requi"
LLM_NEW_HIGH_CONF,VECTOR_FF_PAST_TRAP,,0.0,NORM_DIRECT,,v-st-ext.adoc,"Similarly, fault-only-first load instructions may update active destination elements past the elemen"
LLM_NEW_HIGH_CONF,VECTOR_FF_SEG_PARTIAL_ACCESS,,0.0,NORM_DIRECT,,v-st-ext.adoc,"In both cases, it is implementation-defined whether a subset of the segment is loaded."
LLM_NEW_HIGH_CONF,VECTOR_LS_MISSALIGNED_EXCEPTION,,0.0,NORM_DIRECT,,v-st-ext.adoc,If an element accessed by a vector memory instruction is not naturally aligned to the size of the el
LLM_NEW_HIGH_CONF,VECTOR_LS_OVERWRITE_PAST_TRAP,,0.0,NORM_DIRECT,,v-st-ext.adoc,Load instructions may overwrite active destination vector register group elements past the element i
LLM_NEW_HIGH_CONF,VECTOR_LS_SEG_FF_OVERLOAD,,0.0,NORM_DIRECT,,v-st-ext.adoc,These instructions may overwrite destination vector register group elements past the point at which
LLM_NEW_HIGH_CONF,VECTOR_LS_SEG_PARTIAL_ACCESS,,0.0,NORM_DIRECT,,v-st-ext.adoc,"If a trap occurs during access to a segment, it is implementation-defined whether a subset of the fa"
LLM_NEW_MEDIUM_CONF,VECTOR_LS_VSTART,,0.0,NORM_DIRECT,,v-st-ext.adoc,All vector loads and stores may generate and accept a non-zero `vstart` value.
LLM_NEW_HIGH_CONF,VECTOR_LS_WHOLEREG_MISSALIGNED_EXCEPTION,,0.0,NORM_DIRECT,,v-st-ext.adoc,Implementations are allowed to raise a misaligned address exception on whole register loads and stor
LLM_NEW_HIGH_CONF,VFNCVTBF16_SEW_SUPPORT,,0.0,NORM_CSR_WARL,,bfloat16.adoc,SEW is any value other than 16
LLM_NEW_HIGH_CONF,VFWCVTBF16_SEW_SUPPORT,,0.0,NORM_CSR_WARL,,bfloat16.adoc,SEW is any value other than 16
LLM_NEW_HIGH_CONF,VFWMACCBF16_SEW_SUPPORT,,0.0,NORM_CSR_WARL,,bfloat16.adoc,SEW is any value other than 16
LLM_NEW_MEDIUM_CONF,VILL_IMPLICIT_ENCODING,,0.0,NORM_DIRECT,,v-st-ext.adoc,A small implementation supporting ELEN=32 requires only seven bits of state in `vtype`: two bits for
LLM_NEW_HIGH_CONF,VIRTUAL_ENTROPY_SOURCE_IMPLEMENTED,,0.0,NORM_DIRECT,,scalar-crypto.adoc,A virtual source is not an ISA compliance requirement. It is defined for the benefit of the RISC-V s
LLM_NEW_HIGH_CONF,VLMAX,,0.0,NORM_DIRECT,,v-st-ext.adoc,Vector instructions with EGS > VLMAX are reserved.
LLM_NEW_HIGH_CONF,VM_TRANSLATION_SUPPORT,,0.0,NORM_DIRECT,,hypervisor.adoc,"standard page-based address translation must be supported, either Sv32 for RV32, or a minimum of Sv3"
LLM_NEW_HIGH_CONF,VSHA2MS_SEW_SUPPORT,,0.0,NORM_CSR_WARL,,vector-crypto.adoc,`SEW` is any value other than 32
LLM_NEW_HIGH_CONF,VSHA2MS_SEW_SUPPORT_ZVKNHB,,0.0,NORM_CSR_WARL,,vector-crypto.adoc,`SEW` is any value other than 32 or 64
LLM_NEW_HIGH_CONF,VSIREG_UNIMPLEMENTED_VSISELECT_BEHAVIOR,,0.0,NORM_DIRECT,,indirect-csr.adoc,"The behavior upon accessing `vsireg*` from M-mode or HS-mode, or accessing `sireg*` (really `vsireg*"
LLM_NEW_HIGH_CONF,VSISELECT_WIDTH,,0.0,NORM_CSR_WARL,,indirect-csr.adoc,The `vsiselect` register will support the value range 0..0xFFF at a minimum. A future extension may
LLM_NEW_HIGH_CONF,VSM3C_SEW_SUPPORT,,0.0,NORM_CSR_WARL,,vector-crypto.adoc,`SEW` is any value other than 32
LLM_NEW_HIGH_CONF,VSM3ME_SEW_SUPPORT,,0.0,NORM_CSR_WARL,,vector-crypto.adoc,`SEW` is any value other than 32
LLM_NEW_HIGH_CONF,VSM4K_SEW_SUPPORT,,0.0,NORM_CSR_WARL,,vector-crypto.adoc,`SEW` is any value other than 32
LLM_NEW_HIGH_CONF,VSM4R_SEW_SUPPORT,,0.0,NORM_CSR_WARL,,vector-crypto.adoc,`SEW` is any value other than 32
LLM_NEW_HIGH_CONF,VSSTATUS_UBE_PARAM,,0.0,NORM_CSR_RW,,hypervisor.adoc,An implementation may make field UBE be a read-only copy of `hstatus`.VSBE.
LLM_NEW_HIGH_CONF,VSSTATUS_VS_EXISTS,,0.0,NORM_DIRECT,,v-st-ext.adoc,"For implementations with a writable `misa.V` field, the `vsstatus.VS` field may exist even if `misa."
LLM_NEW_HIGH_CONF,VSTIMECMP_WIDTH,,0.0,NORM_DIRECT,,hypervisor.adoc,The `vstimecmp` CSR is a 64-bit register and has 64-bit precision on all RV32 and RV64 systems.
LLM_NEW_HIGH_CONF,VSXL_RO_PARAM,,0.0,NORM_CSR_RW,,hypervisor.adoc,an implementation may make VSXL be a read-only field whose value always ensures that VSXLEN=HSXLEN.
LLM_NEW_HIGH_CONF,VTW_VIRTINSTR_PARAM,,0.0,NORM_DIRECT,,hypervisor.adoc,An implementation may have WFI always raise a virtual-instruction exception in VS-mode when VTW=1 (a
LLM_NEW_HIGH_CONF,WARL_NO_EXCEPTION,,0.0,NORM_DIRECT,,priv-csrs.adoc,Implementations will not raise an exception on writes of unsupported values to a *WARL* field.
LLM_NEW_HIGH_CONF,WPRI_FIELD_IMPLEMENTATION,,0.0,NORM_CSR_RW,,priv-csrs.adoc,"For forward compatibility, implementations that do not furnish these fields must make them read-only"
LLM_NEW_MEDIUM_CONF,WRS_EARLY_TERMINATION_POLICY,,0.0,NORM_DIRECT,,zawrs.adoc,"While stalled, an implementation is permitted to occasionally terminate the stall and complete execu"
LLM_NEW_HIGH_CONF,WRS_NTO_TW_TIMEOUT,,0.0,NORM_DIRECT,,zawrs.adoc,it does not complete within an implementation-specific bounded time limit
LLM_NEW_HIGH_CONF,WRS_NTO_VTW_TIMEOUT,,0.0,NORM_DIRECT,,zawrs.adoc,the `WRS.NTO` does not complete within an implementation-specific bounded time limit
LLM_NEW_HIGH_CONF,WRS_STO_TIMEOUT_DURATION,,0.0,NORM_DIRECT,,zawrs.adoc,bounds the stall duration to an implementation-define short timeout
LLM_NEW_HIGH_CONF,W_INSTRUCTION_BEHAVIOR,,0.0,NORM_DIRECT,,rv64.adoc,"These ""*W"" instructions ignore the upper 32 bits of their inputs and always produce 32-bit signed va"
LLM_NEW_HIGH_CONF,XENVCFG_LEGAL_VALUES,,0.0,NORM_CSR_WARL,,cmo.adoc,"Each `x{csrname}` register is WARL; however, software should determine the legal values from the exe"
LLM_NEW_HIGH_CONF,ZALASR_MISALIGNED_BEHAVIOR,,0.0,NORM_DIRECT,,zalasr.adoc,"If the address is not naturally aligned, an address-misaligned exception or an access-fault exceptio"
LLM_NEW_HIGH_CONF,ZCMOP_C_MOP_REDEFINITION,,0.0,NORM_DIRECT,,zimop.adoc,"This section defines the ""Zcmop"" extension, which defines eight 16-bit MOP instructions named C.MOP."
LLM_NEW_HIGH_CONF,ZICFILP_ENABLED,,0.0,NORM_DIRECT,,unpriv-cfi.adoc,"When Zicfilp is enabled, `LPAD` is the only instruction allowed to execute when the `ELP` state is `"
LLM_NEW_HIGH_CONF,ZICFILP_LABEL_MATCHING,,0.0,NORM_DIRECT,,unpriv-cfi.adoc,The `ELP` is `LP_EXPECTED` and the `LPL` is not zero and the `LPL` does not match the expected landi
LLM_NEW_MEDIUM_CONF,ZICFILP_LABEL_SUPPORT,,0.0,NORM_DIRECT,,unpriv-cfi.adoc,"To support labeled landing pads, the indirect call/jump sites establish an expected landing pad labe"
LLM_NEW_HIGH_CONF,ZICFILP_LPAD_ALIGNMENT_REQUIREMENT,,0.0,NORM_DIRECT,,unpriv-cfi.adoc,The `pc` is not 4-byte aligned and `ELP` is `LP_EXPECTED`.
